accuracy,loss,val_accuracy,val_loss
0.6646219491958618,1.0948196649551392,0.6691078543663025,1.0011639595031738
0.6673324108123779,0.9925357103347778,0.6744340658187866,0.8943106532096863
0.6684736013412476,0.9528923034667969,0.6697736382484436,0.9495793581008911
0.6734665036201477,0.9228976964950562,0.6750998497009277,0.8821488618850708
0.671897292137146,0.8979758024215698,0.67643141746521,0.8376458883285522
0.6727532148361206,0.8788849115371704,0.67643141746521,0.8648566007614136
0.6793152689933777,0.8727190494537354,0.702396810054779,0.8457219004631042
0.6781740188598633,0.8737314939498901,0.6884154677391052,0.8431032299995422
